INFO 2025-09-05 18:13:46,996 budget_trasnfer 12536 15228 New BudgetTransfer created: 414 - Dashboard updated
INFO 2025-09-05 18:13:47,004 budget_trasnfer 12536 15228 New BudgetTransfer created: 415 - Dashboard updated
INFO 2025-09-05 18:13:47,012 budget_trasnfer 12536 15228 New BudgetTransfer created: 416 - Dashboard updated
INFO 2025-09-05 18:13:47,019 budget_trasnfer 12536 15228 New BudgetTransfer created: 417 - Dashboard updated
INFO 2025-09-05 18:13:47,029 budget_trasnfer 12536 15228 New BudgetTransfer created: 421 - Dashboard updated
INFO 2025-09-05 18:13:47,036 budget_trasnfer 12536 15228 New BudgetTransfer created: 422 - Dashboard updated
INFO 2025-09-05 18:13:47,045 budget_trasnfer 12536 15228 New BudgetTransfer created: 461 - Dashboard updated
INFO 2025-09-05 18:13:47,052 budget_trasnfer 12536 15228 New BudgetTransfer created: 481 - Dashboard updated
INFO 2025-09-05 18:13:47,061 budget_trasnfer 12536 15228 New BudgetTransfer created: 501 - Dashboard updated
INFO 2025-09-05 18:13:47,069 budget_trasnfer 12536 15228 New BudgetTransfer created: 502 - Dashboard updated
INFO 2025-09-05 18:13:47,077 budget_trasnfer 12536 15228 New BudgetTransfer created: 504 - Dashboard updated
INFO 2025-09-09 00:06:12,274 budget_trasnfer 36116 8508 BudgetTransfer updated: 5 - Dashboard updated
INFO 2025-09-09 00:06:12,278 budget_trasnfer 36116 8508 BudgetTransfer updated: 6 - Dashboard updated
INFO 2025-09-09 00:06:12,282 budget_trasnfer 36116 8508 BudgetTransfer updated: 7 - Dashboard updated
INFO 2025-09-09 00:06:12,286 budget_trasnfer 36116 8508 BudgetTransfer updated: 21 - Dashboard updated
INFO 2025-09-09 00:06:12,289 budget_trasnfer 36116 8508 BudgetTransfer updated: 22 - Dashboard updated
INFO 2025-09-09 00:06:12,293 budget_trasnfer 36116 8508 BudgetTransfer updated: 41 - Dashboard updated
INFO 2025-09-09 00:06:12,297 budget_trasnfer 36116 8508 BudgetTransfer updated: 101 - Dashboard updated
INFO 2025-09-09 00:06:12,300 budget_trasnfer 36116 8508 BudgetTransfer updated: 121 - Dashboard updated
INFO 2025-09-09 00:06:12,304 budget_trasnfer 36116 8508 BudgetTransfer updated: 122 - Dashboard updated
INFO 2025-09-09 00:06:12,308 budget_trasnfer 36116 8508 BudgetTransfer updated: 123 - Dashboard updated
INFO 2025-09-09 00:06:12,312 budget_trasnfer 36116 8508 BudgetTransfer updated: 125 - Dashboard updated
INFO 2025-09-09 00:06:12,315 budget_trasnfer 36116 8508 BudgetTransfer updated: 141 - Dashboard updated
INFO 2025-09-09 00:06:12,319 budget_trasnfer 36116 8508 BudgetTransfer updated: 142 - Dashboard updated
INFO 2025-09-09 00:06:12,323 budget_trasnfer 36116 8508 BudgetTransfer updated: 143 - Dashboard updated
INFO 2025-09-09 00:06:12,327 budget_trasnfer 36116 8508 BudgetTransfer updated: 145 - Dashboard updated
INFO 2025-09-09 00:06:12,331 budget_trasnfer 36116 8508 BudgetTransfer updated: 147 - Dashboard updated
INFO 2025-09-09 00:06:12,335 budget_trasnfer 36116 8508 BudgetTransfer updated: 261 - Dashboard updated
INFO 2025-09-09 00:06:12,338 budget_trasnfer 36116 8508 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-09-09 00:06:12,343 budget_trasnfer 36116 8508 BudgetTransfer updated: 281 - Dashboard updated
INFO 2025-09-09 00:06:12,347 budget_trasnfer 36116 8508 BudgetTransfer updated: 301 - Dashboard updated
INFO 2025-09-09 00:06:12,351 budget_trasnfer 36116 8508 BudgetTransfer updated: 321 - Dashboard updated
INFO 2025-09-09 00:06:12,354 budget_trasnfer 36116 8508 BudgetTransfer updated: 341 - Dashboard updated
INFO 2025-09-09 00:06:12,358 budget_trasnfer 36116 8508 BudgetTransfer updated: 342 - Dashboard updated
INFO 2025-09-09 00:06:12,362 budget_trasnfer 36116 8508 BudgetTransfer updated: 343 - Dashboard updated
INFO 2025-09-09 00:06:12,368 budget_trasnfer 36116 8508 BudgetTransfer updated: 344 - Dashboard updated
INFO 2025-09-09 00:06:12,372 budget_trasnfer 36116 8508 BudgetTransfer updated: 345 - Dashboard updated
INFO 2025-09-09 00:06:12,376 budget_trasnfer 36116 8508 BudgetTransfer updated: 361 - Dashboard updated
INFO 2025-09-09 00:06:12,379 budget_trasnfer 36116 8508 BudgetTransfer updated: 381 - Dashboard updated
INFO 2025-09-09 00:06:12,383 budget_trasnfer 36116 8508 BudgetTransfer updated: 382 - Dashboard updated
INFO 2025-09-09 00:06:12,387 budget_trasnfer 36116 8508 BudgetTransfer updated: 383 - Dashboard updated
INFO 2025-09-09 00:06:12,391 budget_trasnfer 36116 8508 BudgetTransfer updated: 384 - Dashboard updated
INFO 2025-09-09 00:06:12,395 budget_trasnfer 36116 8508 BudgetTransfer updated: 385 - Dashboard updated
INFO 2025-09-09 00:06:12,398 budget_trasnfer 36116 8508 BudgetTransfer updated: 401 - Dashboard updated
INFO 2025-09-09 00:06:12,402 budget_trasnfer 36116 8508 BudgetTransfer updated: 402 - Dashboard updated
INFO 2025-09-09 00:06:12,406 budget_trasnfer 36116 8508 BudgetTransfer updated: 403 - Dashboard updated
INFO 2025-09-09 00:06:12,410 budget_trasnfer 36116 8508 BudgetTransfer updated: 405 - Dashboard updated
INFO 2025-09-09 00:06:12,414 budget_trasnfer 36116 8508 BudgetTransfer updated: 406 - Dashboard updated
INFO 2025-09-09 00:06:12,417 budget_trasnfer 36116 8508 BudgetTransfer updated: 414 - Dashboard updated
INFO 2025-09-09 00:06:12,421 budget_trasnfer 36116 8508 BudgetTransfer updated: 415 - Dashboard updated
INFO 2025-09-09 00:06:12,425 budget_trasnfer 36116 8508 BudgetTransfer updated: 416 - Dashboard updated
INFO 2025-09-09 00:06:12,429 budget_trasnfer 36116 8508 BudgetTransfer updated: 417 - Dashboard updated
INFO 2025-09-09 00:06:12,433 budget_trasnfer 36116 8508 BudgetTransfer updated: 421 - Dashboard updated
INFO 2025-09-09 00:06:12,437 budget_trasnfer 36116 8508 BudgetTransfer updated: 422 - Dashboard updated
INFO 2025-09-09 00:06:12,441 budget_trasnfer 36116 8508 BudgetTransfer updated: 461 - Dashboard updated
INFO 2025-09-09 00:06:12,445 budget_trasnfer 36116 8508 BudgetTransfer updated: 481 - Dashboard updated
INFO 2025-09-09 00:06:12,449 budget_trasnfer 36116 8508 BudgetTransfer updated: 501 - Dashboard updated
INFO 2025-09-09 00:06:12,453 budget_trasnfer 36116 8508 BudgetTransfer updated: 502 - Dashboard updated
INFO 2025-09-09 00:06:12,457 budget_trasnfer 36116 8508 BudgetTransfer updated: 504 - Dashboard updated
INFO 2025-09-09 00:52:21,870 budget_trasnfer 30628 20832 BudgetTransfer updated: 5 - Dashboard updated
INFO 2025-09-09 00:52:21,881 budget_trasnfer 30628 20832 BudgetTransfer updated: 6 - Dashboard updated
INFO 2025-09-09 00:52:21,889 budget_trasnfer 30628 20832 BudgetTransfer updated: 7 - Dashboard updated
INFO 2025-09-09 00:52:21,899 budget_trasnfer 30628 20832 BudgetTransfer updated: 21 - Dashboard updated
INFO 2025-09-09 00:52:21,908 budget_trasnfer 30628 20832 BudgetTransfer updated: 22 - Dashboard updated
INFO 2025-09-09 00:52:21,917 budget_trasnfer 30628 20832 BudgetTransfer updated: 41 - Dashboard updated
INFO 2025-09-09 00:52:21,924 budget_trasnfer 30628 20832 BudgetTransfer updated: 101 - Dashboard updated
INFO 2025-09-09 00:52:21,930 budget_trasnfer 30628 20832 BudgetTransfer updated: 121 - Dashboard updated
INFO 2025-09-09 00:52:21,937 budget_trasnfer 30628 20832 BudgetTransfer updated: 122 - Dashboard updated
INFO 2025-09-09 00:52:21,945 budget_trasnfer 30628 20832 BudgetTransfer updated: 123 - Dashboard updated
INFO 2025-09-09 00:52:21,952 budget_trasnfer 30628 20832 BudgetTransfer updated: 125 - Dashboard updated
INFO 2025-09-09 00:52:21,958 budget_trasnfer 30628 20832 BudgetTransfer updated: 141 - Dashboard updated
INFO 2025-09-09 00:52:21,965 budget_trasnfer 30628 20832 BudgetTransfer updated: 142 - Dashboard updated
INFO 2025-09-09 00:52:21,974 budget_trasnfer 30628 20832 BudgetTransfer updated: 143 - Dashboard updated
INFO 2025-09-09 00:52:21,981 budget_trasnfer 30628 20832 BudgetTransfer updated: 145 - Dashboard updated
INFO 2025-09-09 00:52:21,990 budget_trasnfer 30628 20832 BudgetTransfer updated: 147 - Dashboard updated
INFO 2025-09-09 00:52:21,998 budget_trasnfer 30628 20832 BudgetTransfer updated: 261 - Dashboard updated
INFO 2025-09-09 00:52:22,007 budget_trasnfer 30628 20832 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-09-09 00:52:22,014 budget_trasnfer 30628 20832 BudgetTransfer updated: 281 - Dashboard updated
INFO 2025-09-09 00:52:22,020 budget_trasnfer 30628 20832 BudgetTransfer updated: 301 - Dashboard updated
INFO 2025-09-09 00:52:22,026 budget_trasnfer 30628 20832 BudgetTransfer updated: 321 - Dashboard updated
INFO 2025-09-09 00:52:22,033 budget_trasnfer 30628 20832 BudgetTransfer updated: 341 - Dashboard updated
INFO 2025-09-09 00:52:22,039 budget_trasnfer 30628 20832 BudgetTransfer updated: 342 - Dashboard updated
INFO 2025-09-09 00:52:22,046 budget_trasnfer 30628 20832 BudgetTransfer updated: 343 - Dashboard updated
INFO 2025-09-09 00:52:22,061 budget_trasnfer 30628 20832 BudgetTransfer updated: 344 - Dashboard updated
INFO 2025-09-09 00:52:22,068 budget_trasnfer 30628 20832 BudgetTransfer updated: 345 - Dashboard updated
INFO 2025-09-09 00:52:22,074 budget_trasnfer 30628 20832 BudgetTransfer updated: 361 - Dashboard updated
INFO 2025-09-09 00:52:22,080 budget_trasnfer 30628 20832 BudgetTransfer updated: 381 - Dashboard updated
INFO 2025-09-09 00:52:22,086 budget_trasnfer 30628 20832 BudgetTransfer updated: 382 - Dashboard updated
INFO 2025-09-09 00:52:22,093 budget_trasnfer 30628 20832 BudgetTransfer updated: 383 - Dashboard updated
INFO 2025-09-09 00:52:22,099 budget_trasnfer 30628 20832 BudgetTransfer updated: 384 - Dashboard updated
INFO 2025-09-09 00:52:22,106 budget_trasnfer 30628 20832 BudgetTransfer updated: 385 - Dashboard updated
INFO 2025-09-09 00:52:22,116 budget_trasnfer 30628 20832 BudgetTransfer updated: 401 - Dashboard updated
INFO 2025-09-09 00:52:22,146 budget_trasnfer 30628 20832 BudgetTransfer updated: 402 - Dashboard updated
INFO 2025-09-09 00:52:22,167 budget_trasnfer 30628 20832 BudgetTransfer updated: 403 - Dashboard updated
INFO 2025-09-09 00:52:22,188 budget_trasnfer 30628 20832 BudgetTransfer updated: 405 - Dashboard updated
INFO 2025-09-09 00:52:22,202 budget_trasnfer 30628 20832 BudgetTransfer updated: 406 - Dashboard updated
INFO 2025-09-09 00:52:22,214 budget_trasnfer 30628 20832 BudgetTransfer updated: 414 - Dashboard updated
INFO 2025-09-09 00:52:22,227 budget_trasnfer 30628 20832 BudgetTransfer updated: 415 - Dashboard updated
INFO 2025-09-09 00:52:22,237 budget_trasnfer 30628 20832 BudgetTransfer updated: 416 - Dashboard updated
INFO 2025-09-09 00:52:22,247 budget_trasnfer 30628 20832 BudgetTransfer updated: 417 - Dashboard updated
INFO 2025-09-09 00:52:22,256 budget_trasnfer 30628 20832 BudgetTransfer updated: 421 - Dashboard updated
INFO 2025-09-09 00:52:22,265 budget_trasnfer 30628 20832 BudgetTransfer updated: 422 - Dashboard updated
INFO 2025-09-09 00:52:22,271 budget_trasnfer 30628 20832 BudgetTransfer updated: 461 - Dashboard updated
INFO 2025-09-09 00:52:22,278 budget_trasnfer 30628 20832 BudgetTransfer updated: 481 - Dashboard updated
INFO 2025-09-09 00:52:22,286 budget_trasnfer 30628 20832 BudgetTransfer updated: 501 - Dashboard updated
